log10_x,total,wave_1_gamma_14.1,wave_2_gamma_21.0,wave_3_gamma_25.0,wave_4_gamma_30.4,wave_5_gamma_32.9,wave_6_gamma_37.6,wave_7_gamma_40.9,wave_8_gamma_43.3,wave_9_gamma_48.0,wave_10_gamma_49.8
319.490,0.012637,-0.018112,0.027149,0.020531,0.019635,0.013274,-0.014669,-0.009646,-0.010346,-0.005602,-0.009577
319.500,0.028500,-0.002854,0.017793,0.009688,0.016431,0.018043,-0.013373,0.002639,0.001289,-0.011757,-0.009398
319.510,0.049885,0.012703,0.004348,-0.004281,0.005487,0.012923,-0.002671,0.012750,0.011744,-0.004951,0.001833
319.520,0.044576,0.026927,-0.010096,-0.016868,-0.008042,0.000721,0.009910,0.012355,0.011448,0.007313,0.010908
319.530,-0.000925,0.038324,-0.022220,-0.024014,-0.017782,-0.011877,0.015520,0.001780,0.000673,0.011516,0.007157
319.540,-0.056822,0.045696,-0.029239,-0.023414,-0.019147,-0.017965,0.010213,-0.010261,-0.010719,0.003024,-0.005010
319.550,-0.070739,0.048271,-0.029539,-0.015260,-0.011493,-0.014207,-0.002278,-0.013848,-0.012298,-0.008801,-0.011285
319.560,-0.017571,0.045778,-0.023053,-0.002183,0.001575,-0.002663,-0.013167,-0.006025,-0.002619,-0.010924,-0.004291
319.570,0.071219,0.038478,-0.011269,0.011598,0.013901,0.010341,-0.014794,0.006763,0.009457,-0.001005,0.007750
319.580,0.130773,0.027138,0.003103,0.021637,0.019679,0.017677,-0.006015,0.013978,0.012876,0.010022,0.010677
319.590,0.118150,0.012949,0.016763,0.024697,0.016188,0.015325,0.006995,0.009676,0.004508,0.010001,0.001050
319.600,0.047046,-0.002600,0.026571,0.019789,0.005071,0.004574,0.015085,-0.002599,-0.007987,-0.001045,-0.009812
319.610,-0.029636,-0.017876,0.030274,0.008498,-0.008434,-0.008684,0.012564,-0.012732,-0.013171,-0.010939,-0.009136
319.620,-0.068895,-0.031275,0.027021,-0.005534,-0.017966,-0.017183,0.001205,-0.012375,-0.006297,-0.008774,0.002283
319.630,-0.069312,-0.041390,0.017560,-0.017782,-0.019036,-0.016264,-0.011001,-0.001821,0.006341,0.003063,0.011017
319.640,-0.058700,-0.047159,0.004064,-0.024293,-0.011139,-0.006431,-0.015469,0.010233,0.013174,0.011524,0.006797
319.650,-0.057768,-0.047977,-0.010366,-0.022967,0.002005,0.006926,-0.009056,0.013856,0.007948,0.007281,-0.005416
319.660,-0.060727,-0.043758,-0.022414,-0.014233,0.014204,0.016488,0.003727,0.006061,-0.004555,-0.004989,-0.011260
319.670,-0.049785,-0.034944,-0.029312,-0.000907,0.019713,0.017013,0.013889,-0.006727,-0.012887,-0.011759,-0.003863
319.680,-0.021679,-0.022461,-0.029475,0.012712,0.015936,0.008214,0.014281,-0.013973,-0.009423,-0.005566,0.008076
319.690,0.006181,-0.007620,-0.022866,0.022229,0.004653,-0.005087,0.004627,-0.009705,0.002668,0.006762,0.010519
319.700,0.015996,0.008021,-0.011003,0.024576,-0.008822,-0.015600,-0.008281,0.002559,0.012316,0.011636,0.000593
319.710,0.011191,0.022820,0.003388,0.018995,-0.018142,-0.017563,-0.015364,0.012715,0.010690,0.003683,-0.010031
319.720,0.013536,0.035223,0.017001,0.007286,-0.018916,-0.009900,-0.011640,0.012394,-0.000722,-0.008330,-0.008859
319.730,0.038499,0.043928,0.026707,-0.006773,-0.010780,0.003188,0.000271,0.001861,-0.011473,-0.011160,0.002730
319.740,0.076100,0.048020,0.030277,-0.018648,0.002434,0.014529,0.011992,-0.010205,-0.011721,-0.001687,0.011109
319.750,0.098110,0.047071,0.026891,-0.024506,0.014501,0.017907,0.015278,-0.013863,-0.001239,0.009646,0.006425
319.760,0.083881,0.041179,0.017325,-0.022459,0.019738,0.011471,0.007816,-0.006098,0.010377,0.010346,-0.005814
319.770,0.038468,0.030964,0.003779,-0.013167,0.015677,-0.001252,-0.005143,0.006691,0.012494,-0.000359,-0.011216
319.780,-0.013263,0.017498,-0.010635,0.000372,0.004232,-0.013289,-0.014485,0.013967,0.003173,-0.010668,-0.003430
319.790,-0.047650,0.002195,-0.022606,0.013792,-0.009206,-0.018043,-0.013638,0.009735,-0.009052,-0.009217,0.008390
319.800,-0.057144,-0.013339,-0.029383,0.022762,-0.018308,-0.012908,-0.003198,-0.002519,-0.012991,0.002395,0.010344
319.810,-0.048718,-0.027473,-0.029408,0.024390,-0.018786,-0.000698,0.009491,-0.012697,-0.005038,0.011366,0.000135
319.820,-0.033578,-0.038721,-0.022677,0.018149,-0.010416,0.011894,0.015504,-0.012414,0.007528,0.007808,-0.010233
319.830,-0.020772,-0.045905,-0.010735,0.006054,0.002861,0.017967,0.010611,-0.001902,0.013202,-0.004358,-0.008568
319.840,-0.016931,-0.048268,0.003673,-0.007994,0.014790,0.014194,-0.001746,0.010177,0.006791,-0.011720,0.003172
319.850,-0.025218,-0.045564,0.017237,-0.019464,0.019753,0.002641,-0.012875,0.013870,-0.005837,-0.006162,0.011182
319.860,-0.040539,-0.038075,0.026841,-0.024654,0.015411,-0.010359,-0.014948,0.006135,-0.013121,0.006188,0.006043
319.870,-0.048115,-0.026589,0.030278,-0.021892,0.003810,-0.017682,-0.006506,-0.006655,-0.008394,0.011717,-0.006201
319.880,-0.032778,-0.012311,0.026758,-0.012067,-0.009586,-0.015313,0.006512,-0.013962,0.004017,0.004329,-0.011154
319.890,0.006094,0.003259,0.017089,0.001650,-0.018466,-0.004552,0.014949,-0.009764,0.012751,-0.007831,-0.002991
319.900,0.049366,0.018488,0.003495,0.014835,-0.018648,0.008704,0.012871,0.002479,0.009812,-0.011358,0.008689
319.910,0.071347,0.031775,-0.010903,0.023235,-0.010046,0.017190,0.001740,0.012679,-0.002109,-0.002364,0.010152
319.920,0.061241,0.041726,-0.022795,0.024139,0.003288,0.016254,-0.010616,0.012433,-0.012099,0.009236,-0.000323
319.930,0.032246,0.047296,-0.029450,0.017256,0.015073,0.006411,-0.015504,0.001942,-0.011014,0.010655,-0.010418
319.940,0.008765,0.047900,-0.029339,0.004806,0.019759,-0.006947,-0.009486,-0.010149,0.000155,0.000328,-0.008263
319.950,0.004192,0.043475,-0.022486,-0.009194,0.015137,-0.016497,0.003204,-0.013878,0.011181,-0.010360,0.003609
319.960,0.011221,0.034485,-0.010467,-0.020228,0.003386,-0.017005,0.013641,-0.006172,0.011972,-0.009628,0.011237
319.970,0.013216,0.021875,0.003957,-0.024737,-0.009961,-0.008194,0.014482,0.006619,0.001803,0.001718,0.005652
319.980,0.003335,0.006967,0.017472,-0.021266,-0.018615,0.005108,0.005137,0.013956,-0.010016,0.011170,-0.006579
319.990,-0.008984,-0.008671,0.026973,-0.010935,-0.018501,0.015611,-0.007822,0.009794,-0.012667,0.008308,-0.011073
320.000,-0.010013,-0.023400,0.030276,0.002924,-0.009672,0.017558,-0.015279,-0.002439,-0.003722,-0.003712,-0.002547
320.010,0.001699,-0.035671,0.026622,0.015839,0.003712,0.009882,-0.011988,-0.012662,0.008630,-0.011641,0.008975
320.020,0.012009,-0.044197,0.016852,0.023645,0.015349,-0.003210,-0.000265,-0.012452,0.013082,-0.006737,0.009943
320.030,0.004195,-0.048083,0.003210,0.023823,0.019755,-0.014542,0.011644,-0.001982,0.005558,0.005593,-0.000780
320.040,-0.025221,-0.046920,-0.011170,0.016316,0.014856,-0.017905,0.015363,0.010121,-0.007054,0.011758,-0.010586
320.050,-0.062794,-0.040831,-0.022983,0.003546,0.002960,-0.011454,0.008275,0.013885,-0.013208,0.004960,-0.007944
320.060,-0.088358,-0.030455,-0.029516,-0.010368,-0.010331,0.001274,-0.004633,0.006208,-0.007271,-0.007305,0.004040
320.070,-0.088326,-0.016881,-0.029267,-0.020938,-0.018755,0.013304,-0.014283,-0.006583,0.005322,-0.011518,0.011273
320.080,-0.061459,-0.001535,-0.022293,-0.024753,-0.018345,0.018042,-0.013886,-0.013951,0.013043,-0.003034,0.005251
320.090,-0.016080,0.013973,-0.010197,-0.020583,-0.009294,0.012892,-0.003721,-0.009823,0.008825,0.008795,-0.006946
320.100,0.035233,0.028013,0.004241,-0.009773,0.004135,0.000676,0.009061,0.002398,-0.003473,0.010928,-0.010975
320.110,0.079152,0.039112,0.017706,0.004190,0.015617,-0.011910,0.015470,0.012644,-0.012591,0.001014,-0.002099
320.120,0.104292,0.046105,0.027102,0.016801,0.019742,-0.017969,0.010997,0.012471,-0.010183,-0.010017,0.009245
320.130,0.104977,0.048256,0.030271,0.023992,0.014568,-0.014180,-0.001211,0.002023,0.001547,-0.010006,0.009718
320.140,0.084183,0.045341,0.026484,0.023443,0.002532,-0.002619,-0.012567,-0.010092,0.011860,0.001035,-0.001237
320.150,0.051833,0.037666,0.016613,0.015333,-0.010697,0.010377,-0.015083,-0.013892,0.011317,0.010936,-0.010737
320.160,0.018383,0.026036,0.002925,0.002275,-0.018887,0.017686,-0.006990,-0.006245,0.000413,0.008781,-0.007612
320.170,-0.011049,0.011672,-0.011436,-0.011516,-0.018181,0.015302,0.006021,0.006547,-0.010868,-0.003054,0.004464
320.180,-0.036750,-0.003918,-0.023169,-0.021592,-0.008911,0.004531,0.014796,0.013945,-0.012201,-0.011522,0.011290
320.190,-0.059340,-0.019096,-0.029578,-0.024703,0.004556,-0.008723,0.013164,0.009852,-0.002364,-0.007289,0.004841
320.200,-0.075396,-0.032269,-0.029192,-0.019845,0.015877,-0.017196,0.002272,-0.002358,0.009637,0.004980,-0.007301
320.210,-0.078389,-0.042054,-0.022098,-0.008585,0.019719,-0.016245,-0.010218,-0.012626,0.012816,0.011758,-0.010858
320.220,-0.063842,-0.047423,-0.009927,0.005444,0.014273,-0.006390,-0.015520,-0.012490,0.004263,0.005575,-0.001647
320.230,-0.033915,-0.047814,0.004525,0.017717,0.002104,0.006967,-0.009906,-0.002063,-0.008192,-0.006754,0.009500
320.240,0.001908,-0.043184,0.017937,0.024275,-0.011057,0.016506,0.002677,0.010064,-0.013148,-0.011638,0.009476
320.250,0.030023,-0.034020,0.027228,0.023002,-0.019009,0.016998,0.013376,0.013898,-0.006068,-0.003692,-0.001691
320.260,0.038423,-0.021284,0.030263,0.014308,-0.018007,0.008174,0.014667,0.006281,0.006567,0.008323,-0.010870
320.270,0.023593,-0.006313,0.026344,0.000999,-0.008524,-0.005129,0.005640,-0.006511,0.013191,0.011163,-0.007267
320.280,-0.004561,0.009320,0.016373,-0.012632,0.004975,-0.015622,-0.007354,-0.013939,0.007739,0.001697,0.004881
320.290,-0.025200,0.023975,0.002639,-0.022188,0.016130,-0.017552,-0.015175,-0.009881,-0.004797,-0.009640,0.011290
320.300,-0.019224,0.036113,-0.011701,-0.024587,0.019688,-0.009863,-0.012322,0.002318,-0.012942,-0.010350,0.004423
320.310,0.014527,0.044459,-0.023352,-0.019054,0.013971,0.003232,-0.000802,0.012607,-0.009239,0.000349,-0.007644
320.320,0.054007,0.048137,-0.029638,-0.007374,0.001674,0.014556,0.011282,0.012509,0.002921,0.010664,-0.010723
320.330,0.068793,0.046761,-0.029114,0.006684,-0.011412,0.017902,0.015431,0.002104,0.012408,0.009223,-0.001193
320.340,0.046055,0.040475,-0.021901,0.018586,-0.019122,0.011437,0.008725,-0.010035,0.010535,-0.002385,0.009740
320.350,0.004506,0.029940,-0.009656,0.024493,-0.017825,-0.001296,-0.004118,-0.013905,-0.000981,-0.011364,0.009220
320.360,-0.019823,0.016261,0.004808,0.022498,-0.008132,-0.013319,-0.014064,-0.006318,-0.011600,-0.007815,-0.002142
320.370,-0.006241,0.000875,0.018168,0.013246,0.005392,-0.018042,-0.014117,0.006475,-0.011599,0.004349,-0.010985
320.380,0.029488,-0.014603,0.027352,-0.000280,0.016376,-0.012877,-0.004240,0.013933,-0.000981,0.011719,-0.006911
320.390,0.047508,-0.028548,0.030253,-0.013715,0.019646,-0.000654,0.008620,0.009910,0.010536,0.006171,0.005290
320.400,0.020207,-0.039495,0.026202,-0.022726,0.013663,0.011927,0.015416,-0.002278,0.012407,-0.006180,0.011270
320.410,-0.041375,-0.046296,0.016131,-0.024406,0.001244,0.017971,0.011369,-0.012589,0.002921,-0.011718,0.003998
320.420,-0.096446,-0.048236,0.002353,-0.018212,-0.011761,0.014166,-0.000676,-0.012528,-0.009239,-0.004338,-0.007975
320.430,-0.109926,-0.045111,-0.011965,-0.006144,-0.019226,0.002597,-0.012245,-0.002144,-0.012942,0.007824,-0.010571
320.440,-0.080274,-0.037249,-0.023534,0.007906,-0.017635,-0.010396,-0.015201,0.010006,-0.004797,0.011361,-0.000736
320.450,-0.034669,-0.025477,-0.029696,0.019406,-0.007737,-0.017691,-0.007465,0.013912,0.007739,0.002374,0.009964
320.460,-0.000118,-0.011030,-0.029034,0.024646,0.005805,-0.015290,0.005522,0.006354,0.013191,-0.009230,0.008948
320.470,0.018416,0.004576,-0.021702,0.021935,0.016613,-0.004509,0.014625,-0.006439,0.006567,-0.010659,-0.002590
320.480,0.032828,0.019700,-0.009383,0.012148,0.019596,0.008743,0.013440,-0.013927,-0.006068,-0.000338,-0.011082
320.490,0.050367,0.032757,0.005091,-0.001558,0.013348,0.017203,0.002801,-0.009939,-0.013148,0.010356,-0.006543
320.500,0.062618,0.042374,0.018396,-0.014761,0.000813,0.016235,-0.009808,0.002237,-0.008192,0.009634,0.005690
320.510,0.056918,0.047542,0.027474,-0.023202,-0.012105,0.006369,-0.015518,0.012571,0.004264,-0.001708,0.011232
320.520,0.034940,0.047719,0.030240,-0.024159,-0.019321,-0.006987,-0.010313,0.012546,0.012816,-0.011167,0.003567
320.530,0.015028,0.042885,0.026057,-0.017322,-0.017436,-0.016514,0.002147,0.002184,0.009636,-0.008316,-0.008293
320.540,0.014266,0.033548,0.015887,-0.004897,-0.007338,-0.016991,0.013096,-0.009978,-0.002365,0.003703,-0.010401
320.550,0.030001,0.020689,0.002067,0.009107,0.006217,-0.008155,0.014834,-0.013918,-0.012201,0.011639,-0.000279
320.560,0.041392,0.005658,-0.012228,0.020174,0.016843,0.005151,0.006137,-0.006391,-0.010868,0.006745,0.010171
320.570,0.029237,-0.009967,-0.023713,0.024733,0.019536,0.015633,-0.006877,0.006402,0.000414,-0.005585,0.008661
320.580,-0.007017,-0.024546,-0.029750,0.021313,0.013026,0.017547,-0.015053,0.013920,0.011317,-0.011758,-0.003034
320.590,-0.051199,-0.036547,-0.028952,0.011018,0.000381,0.009845,-0.012641,0.009968,0.011860,-0.004970,-0.011161
320.600,-0.085597,-0.044712,-0.021501,-0.002832,-0.012444,-0.003254,-0.001337,-0.002197,0.001546,0.007297,-0.006164
320.610,-0.101263,-0.048181,-0.009110,-0.015768,-0.019407,-0.014569,0.010907,-0.012552,-0.010183,0.011520,0.006081
320.620,-0.095421,-0.046592,0.005374,-0.023617,-0.017229,-0.017899,0.015479,-0.012565,-0.012591,0.003043,0.011176
320.630,-0.065884,-0.040111,0.018623,-0.023848,-0.006936,-0.011420,0.009163,-0.002224,-0.003472,-0.008788,0.003129
320.640,-0.014621,-0.029419,0.027593,-0.016385,0.006625,0.001319,-0.003598,0.009949,0.008825,-0.010932,-0.008597
320.650,0.043248,-0.015637,0.030224,-0.003637,0.017065,0.013334,-0.013829,0.013925,0.013043,-0.001024,-0.010214
320.660,0.081096,-0.000214,0.025910,0.010284,0.019466,0.018042,-0.014332,0.006427,0.005322,0.010012,0.000179
320.670,0.079304,0.015232,0.015643,0.020888,0.012699,0.012861,-0.004754,-0.006366,-0.007272,0.010011,0.010362
320.680,0.044575,0.029078,0.001781,0.024754,-0.000050,0.000632,0.008168,-0.013914,-0.013208,-0.001025,0.008360
320.690,0.007187,0.039871,-0.012489,0.020634,-0.012776,-0.011944,0.015345,-0.009997,-0.007054,-0.010932,-0.003472
320.700,-0.005577,0.046479,-0.023890,0.009858,-0.019483,-0.017973,0.011727,0.002157,0.005558,-0.008787,-0.011221
320.710,0.005884,0.048206,-0.029802,-0.004098,-0.017014,-0.014152,-0.000139,0.012534,0.013082,0.003044,-0.005776
320.720,0.017455,0.044871,-0.028866,-0.016732,-0.006530,-0.002575,-0.011908,0.012583,0.008630,0.011520,0.006462
320.730,0.010642,0.036826,-0.021298,-0.023969,0.007030,0.010414,-0.015300,0.002265,-0.003722,0.007296,0.011101
320.740,-0.005224,0.024914,-0.008836,-0.023473,0.017278,0.017695,-0.007931,-0.009920,-0.012667,-0.004970,0.002687
320.750,-0.004271,0.010386,0.005656,-0.015405,0.019388,0.015278,0.005018,-0.013931,-0.010016,-0.011758,-0.008887
320.760,0.022284,-0.005232,0.018848,-0.002368,0.012365,0.004488,0.014436,-0.006463,0.001804,-0.005584,-0.010010
320.770,0.048984,-0.020301,0.027710,0.011434,-0.000482,-0.008762,0.013701,0.006330,0.011972,0.006746,0.000637
320.780,0.038791,-0.033239,0.030205,0.021546,-0.013102,-0.017210,0.003328,0.013907,0.011181,0.011639,0.010535
320.790,-0.015453,-0.042686,0.025760,0.024709,-0.019551,-0.016225,-0.009386,0.010026,0.000154,0.003702,0.008045
320.800,-0.076343,-0.047652,0.015396,0.019900,-0.016790,-0.006349,-0.015497,-0.002116,-0.011014,-0.008316,-0.003905
320.810,-0.094313,-0.047614,0.001495,0.008672,-0.006121,0.007008,-0.010708,-0.012515,-0.012099,-0.011167,-0.011263
320.820,-0.056907,-0.042578,-0.012750,-0.005354,0.007431,0.016523,0.001614,-0.012601,-0.002109,-0.001707,-0.005377
320.830,-0.003548,-0.033070,-0.024065,-0.017652,0.017483,0.016983,0.012800,-0.002305,0.009812,0.009634,0.006832
320.840,0.012223,-0.020091,-0.029851,-0.024256,0.019300,0.008135,0.014983,0.009891,0.012751,0.010355,0.011008
320.850,-0.023482,-0.005002,-0.028779,-0.023036,0.012026,-0.005172,0.006626,0.013937,0.004017,-0.000339,0.002240
320.860,-0.069529,0.010612,-0.021094,-0.014384,-0.000913,-0.015644,-0.006391,0.006500,-0.008394,-0.010660,-0.009162
320.870,-0.068852,0.025112,-0.008562,-0.001092,-0.013422,-0.017542,-0.014913,-0.006293,-0.013121,-0.009229,-0.009790
320.880,-0.003182,0.036975,0.005937,0.012552,-0.019608,-0.009826,-0.012945,-0.013901,-0.005836,0.002375,0.001094
320.890,0.089810,0.044956,0.019072,0.022147,-0.016559,0.003275,-0.001871,-0.010054,0.006791,0.011361,0.010691
320.900,0.150849,0.048217,0.027824,0.024598,-0.005709,0.014582,0.010519,0.002076,0.013202,0.007823,0.007717
320.910,0.148300,0.046415,0.030184,0.019113,0.007829,0.017896,0.015510,0.012496,0.007527,-0.004339,-0.004332
320.920,0.096062,0.039740,0.025608,0.007463,0.017680,0.011402,0.009591,0.012620,-0.005038,-0.011718,-0.011287
320.930,0.030439,0.028893,0.015149,-0.006595,0.019203,-0.001341,-0.003074,0.002345,-0.012991,-0.006179,-0.004970
320.940,-0.023102,0.015011,0.001209,-0.018525,0.011680,-0.013349,-0.013577,-0.009862,-0.009052,0.006171,0.007191
320.950,-0.060004,-0.000446,-0.013009,-0.024479,-0.001344,-0.018041,-0.014529,-0.013943,0.003174,0.011719,0.010896
320.960,-0.082380,-0.015857,-0.024238,-0.022537,-0.013735,-0.012846,-0.005262,-0.006536,0.012494,0.004348,0.001789
320.970,-0.085989,-0.029602,-0.029898,-0.013324,-0.019657,-0.000610,0.007707,0.006257,0.010377,-0.007816,-0.009422
320.980,-0.066109,-0.040240,-0.028688,0.000187,-0.016319,0.011960,0.015255,0.013894,-0.001240,-0.011364,-0.009554
320.990,-0.031623,-0.046653,-0.020887,0.013638,-0.005295,0.017975,0.012072,0.010083,-0.011721,-0.002384,0.001549
321.000,-0.004459,-0.048167,-0.008286,0.022689,0.008224,0.014139,0.000398,-0.002036,-0.011473,0.009224,0.010830
