log10_x,mertens_30,mertens_100,mertens_1000,threshold_1,threshold_neg1
1.0,0.044211,0.037285,0.037176,1.0,-1.0
1.1,0.053413,0.039454,0.038362,1.0,-1.0
1.2,0.081449,0.099444,0.096936,1.0,-1.0
1.3,-0.084504,-0.080842,-0.083065,1.0,-1.0
1.4,-0.014617,-0.020458,-0.029520,1.0,-1.0
1.5,-0.129245,-0.117203,-0.120042,1.0,-1.0
1.6,0.110727,0.079080,0.088984,1.0,-1.0
1.7,-0.054318,-0.060140,-0.054531,1.0,-1.0
1.8,-0.023346,-0.008770,-0.011258,1.0,-1.0
1.9,-0.025050,-0.041050,-0.058397,1.0,-1.0
2.0,0.102020,0.132861,0.124981,1.0,-1.0
2.1,0.054369,0.071295,0.061938,1.0,-1.0
2.2,0.034811,-0.001937,0.009042,1.0,-1.0
2.3,-0.139196,-0.154251,-0.173239,1.0,-1.0
2.4,0.021703,0.018296,0.000234,1.0,-1.0
2.5,-0.059003,-0.062309,-0.031047,1.0,-1.0
2.6,-0.004560,-0.007152,-0.021928,1.0,-1.0
2.7,-0.045354,-0.031176,-0.032372,1.0,-1.0
2.8,-0.023320,-0.016255,-0.019921,1.0,-1.0
2.9,0.056747,0.054807,0.066517,1.0,-1.0
3.0,0.040214,0.037643,0.015580,1.0,-1.0
3.1,0.053995,0.032116,0.032356,1.0,-1.0
3.2,-0.023297,-0.020078,-0.048253,1.0,-1.0
3.3,0.068758,0.084026,0.091826,1.0,-1.0
3.4,-0.012462,0.022089,0.017940,1.0,-1.0
3.5,0.068309,0.095483,0.133019,1.0,-1.0
3.6,-0.056090,-0.042698,-0.021970,1.0,-1.0
3.7,0.020247,-0.012576,-0.018767,1.0,-1.0
3.8,-0.063171,-0.050570,-0.046350,1.0,-1.0
3.9,0.022973,0.004255,-0.023111,1.0,-1.0
4.0,-0.077396,-0.073015,-0.070770,1.0,-1.0
4.1,0.018864,-0.013825,-0.010285,1.0,-1.0
4.2,-0.106120,-0.109226,-0.110768,1.0,-1.0
4.3,0.043029,0.085951,0.093487,1.0,-1.0
4.4,-0.000820,0.002101,0.009672,1.0,-1.0
4.5,0.095159,0.072311,0.077719,1.0,-1.0
4.6,-0.008113,-0.017637,-0.005733,1.0,-1.0
4.7,0.048092,0.013153,0.004542,1.0,-1.0
4.8,-0.019454,0.008918,0.002166,1.0,-1.0
4.9,0.017850,0.041188,0.032267,1.0,-1.0
5.0,-0.041578,-0.030997,-0.053013,1.0,-1.0
5.1,0.004709,-0.007402,-0.002556,1.0,-1.0
5.2,-0.049795,-0.051883,-0.050623,1.0,-1.0
5.3,-0.006050,-0.017350,-0.008392,1.0,-1.0
5.4,-0.051490,-0.039232,-0.019100,1.0,-1.0
5.5,0.069215,0.077938,0.091263,1.0,-1.0
5.6,0.001717,-0.040831,-0.013340,1.0,-1.0
5.7,-0.004642,-0.036774,-0.064188,1.0,-1.0
5.8,-0.019641,-0.013605,0.021010,1.0,-1.0
5.9,-0.017734,-0.026228,-0.026402,1.0,-1.0
6.0,0.079628,0.103728,0.106334,1.0,-1.0
6.1,-0.012275,-0.021937,-0.026188,1.0,-1.0
6.2,0.028546,0.028482,0.029823,1.0,-1.0
6.3,-0.041807,-0.002176,-0.002152,1.0,-1.0
6.4,0.072145,0.082785,0.077639,1.0,-1.0
6.5,-0.002886,0.022164,0.023945,1.0,-1.0
6.6,0.000636,0.013209,-0.001997,1.0,-1.0
6.7,-0.096912,-0.112452,-0.102403,1.0,-1.0
6.8,0.050167,0.009300,-0.012167,1.0,-1.0
6.9,-0.007672,-0.041292,-0.037228,1.0,-1.0
7.0,0.074078,0.102070,0.126967,1.0,-1.0
7.1,-0.103829,-0.076871,-0.062485,1.0,-1.0
7.2,0.041137,0.038388,0.046957,1.0,-1.0
7.3,-0.015385,-0.032930,-0.029145,1.0,-1.0
7.4,0.008899,0.014117,-0.019170,1.0,-1.0
7.5,-0.054273,-0.037970,-0.042330,1.0,-1.0
7.6,-0.084249,-0.109818,-0.108957,1.0,-1.0
7.7,-0.018612,-0.042147,-0.028890,1.0,-1.0
7.8,0.054168,0.080849,0.083257,1.0,-1.0
7.9,0.033222,0.041481,0.038801,1.0,-1.0
8.0,0.051676,0.073063,0.060975,1.0,-1.0
8.1,0.015370,0.011518,0.020704,1.0,-1.0
8.2,0.050076,0.059683,0.057046,1.0,-1.0
8.3,0.041046,0.060173,0.056731,1.0,-1.0
8.4,-0.030914,-0.041367,-0.062834,1.0,-1.0
8.5,-0.053040,-0.056274,-0.054435,1.0,-1.0
8.6,-0.007632,-0.006087,-0.020749,1.0,-1.0
8.7,-0.030785,-0.052932,-0.063719,1.0,-1.0
8.8,-0.022194,-0.046312,-0.055954,1.0,-1.0
8.9,0.018964,0.010694,0.013443,1.0,-1.0
9.0,-0.008182,-0.014406,-0.023816,1.0,-1.0
9.1,0.064645,0.080047,0.095429,1.0,-1.0
9.2,-0.050362,-0.050446,-0.067823,1.0,-1.0
9.3,0.020250,0.036347,0.043078,1.0,-1.0
9.4,0.013212,0.041262,0.045315,1.0,-1.0
9.5,0.040102,0.046077,0.039508,1.0,-1.0
9.6,-0.040381,-0.062021,-0.068394,1.0,-1.0
9.7,0.039373,0.025232,0.039448,1.0,-1.0
9.8,-0.073033,-0.094198,-0.114549,1.0,-1.0
9.9,0.104825,0.105139,0.116370,1.0,-1.0
10.0,-0.127315,-0.132842,-0.132985,1.0,-1.0
10.1,-0.008573,-0.027245,-0.033452,1.0,-1.0
10.2,-0.087633,-0.079663,-0.089298,1.0,-1.0
10.3,0.071419,0.073415,0.061611,1.0,-1.0
10.4,0.013274,-0.011621,-0.000903,1.0,-1.0
10.5,0.017764,0.031575,0.035481,1.0,-1.0
10.6,0.009014,0.020731,-0.005115,1.0,-1.0
10.7,0.099253,0.121838,0.131621,1.0,-1.0
10.8,0.024256,0.022092,-0.002170,1.0,-1.0
10.9,-0.024625,-0.031033,-0.034240,1.0,-1.0
11.0,-0.088458,-0.057255,-0.063697,1.0,-1.0
11.1,-0.039742,-0.045728,-0.027345,1.0,-1.0
11.2,-0.009691,0.005687,0.019921,1.0,-1.0
11.3,-0.034337,-0.069399,-0.069851,1.0,-1.0
11.4,0.033509,0.049677,0.014583,1.0,-1.0
11.5,0.011110,0.024135,0.013245,1.0,-1.0
11.6,0.095820,0.087209,0.075896,1.0,-1.0
11.7,0.035164,0.052026,0.052987,1.0,-1.0
11.8,0.056628,0.050718,0.065024,1.0,-1.0
11.9,-0.046428,-0.032978,-0.053058,1.0,-1.0
12.0,0.005276,0.008520,-0.002280,1.0,-1.0
12.1,-0.073334,-0.074188,-0.067389,1.0,-1.0
12.2,0.003054,-0.002461,0.003761,1.0,-1.0
12.3,-0.051167,-0.029338,-0.017350,1.0,-1.0
12.4,-0.001752,-0.005397,0.007295,1.0,-1.0
12.5,-0.034840,-0.019383,-0.002844,1.0,-1.0
12.6,0.020850,-0.027766,-0.015663,1.0,-1.0
12.7,-0.039599,-0.035099,-0.042188,1.0,-1.0
12.8,0.071192,0.052637,0.005221,1.0,-1.0
12.9,-0.069878,-0.068214,-0.054515,1.0,-1.0
13.0,0.045180,0.014655,0.008096,1.0,-1.0
13.1,-0.000775,-0.011957,-0.011241,1.0,-1.0
13.2,0.034176,0.026590,0.010497,1.0,-1.0
13.3,0.031348,0.017884,0.023754,1.0,-1.0
13.4,-0.005669,-0.000649,0.001404,1.0,-1.0
13.5,-0.003741,0.017308,0.012376,1.0,-1.0
13.6,-0.002936,0.018714,0.013512,1.0,-1.0
13.7,-0.026914,-0.000780,0.022963,1.0,-1.0
13.8,0.008960,-0.010122,-0.003734,1.0,-1.0
13.9,0.016767,0.025481,0.018151,1.0,-1.0
14.0,-0.020816,-0.033198,-0.031274,1.0,-1.0
14.1,0.052938,0.034017,0.010180,1.0,-1.0
14.2,0.000010,-0.006937,-0.015895,1.0,-1.0
14.3,0.026647,0.018041,0.048781,1.0,-1.0
14.4,-0.068434,-0.055631,-0.074607,1.0,-1.0
14.5,0.003117,0.011190,0.008331,1.0,-1.0
14.6,-0.065611,-0.069635,-0.071218,1.0,-1.0
14.7,0.044654,0.054403,0.048149,1.0,-1.0
14.8,-0.075761,-0.084901,-0.062145,1.0,-1.0
14.9,0.050351,0.078763,0.094146,1.0,-1.0
15.0,-0.000011,0.037347,0.012022,1.0,-1.0
15.1,0.085054,0.096297,0.088790,1.0,-1.0
15.2,0.010733,0.020212,0.042080,1.0,-1.0
15.3,0.025057,0.020570,0.032389,1.0,-1.0
15.4,-0.089590,-0.098739,-0.090420,1.0,-1.0
15.5,0.052568,0.060799,0.060557,1.0,-1.0
15.6,-0.062254,-0.096865,-0.090724,1.0,-1.0
15.7,0.038890,0.013629,0.028080,1.0,-1.0
15.8,-0.103512,-0.136254,-0.142327,1.0,-1.0
15.9,0.010908,0.044012,0.057782,1.0,-1.0
16.0,-0.017381,0.004266,0.026235,1.0,-1.0
16.1,0.029932,0.030405,0.013847,1.0,-1.0
16.2,-0.013280,-0.025953,-0.046668,1.0,-1.0
16.3,0.007265,-0.004287,0.024067,1.0,-1.0
16.4,0.026249,0.055529,0.051889,1.0,-1.0
16.5,0.067158,0.083488,0.079679,1.0,-1.0
16.6,0.038232,0.016360,0.015198,1.0,-1.0
16.7,0.031807,0.019007,0.015520,1.0,-1.0
16.8,0.011062,0.018030,0.013979,1.0,-1.0
16.9,0.015487,0.006080,0.015351,1.0,-1.0
17.0,-0.010558,-0.015512,-0.015257,1.0,-1.0
17.1,-0.111289,-0.137906,-0.151867,1.0,-1.0
17.2,-0.036612,-0.044202,-0.028200,1.0,-1.0
17.3,-0.038383,-0.044999,-0.056123,1.0,-1.0
17.4,0.038601,0.065138,0.090688,1.0,-1.0
17.5,-0.048735,-0.046564,-0.030797,1.0,-1.0
17.6,0.034635,0.044998,0.040364,1.0,-1.0
