log10_x,total,wave_1_gamma_14.1,wave_2_gamma_21.0,wave_3_gamma_25.0,wave_4_gamma_30.4,wave_5_gamma_32.9,wave_6_gamma_37.6,wave_7_gamma_40.9,wave_8_gamma_43.3,wave_9_gamma_48.0,wave_10_gamma_49.8
10.370,-0.067375,-0.047495,-0.018822,0.007830,-0.014006,0.015508,-0.013117,-0.000369,-0.010993,0.004723,0.009366
10.380,-0.059925,-0.047759,-0.005622,0.019356,-0.019692,0.017603,-0.002185,-0.011613,-0.012115,-0.007508,0.009608
10.390,-0.033612,-0.043008,0.008869,0.024638,-0.016102,0.010051,0.010284,-0.013288,-0.002147,-0.011462,-0.001448
10.400,0.009325,-0.033742,0.021322,0.021972,-0.004928,-0.003009,0.015519,-0.004014,0.009786,-0.002781,-0.010801
10.410,0.046986,-0.020933,0.028877,0.012218,0.008568,-0.014421,0.009838,0.008567,0.012761,0.008966,-0.007453
10.420,0.053358,-0.005926,0.029796,-0.001477,0.018027,-0.017929,-0.002764,0.014089,0.004053,0.010829,0.004659
10.430,0.024525,0.009703,0.023870,-0.014696,0.018996,-0.011611,-0.013421,0.008003,-0.008365,0.000754,0.011292
10.440,-0.012260,0.024313,0.012459,-0.023174,0.011016,0.001071,-0.014638,-0.004678,-0.013125,-0.010151,0.004648
10.450,-0.020870,0.036370,-0.001815,-0.024176,-0.002152,0.013166,-0.005558,-0.013504,-0.005871,-0.009867,-0.007462
10.460,0.008779,0.044609,-0.015671,-0.017380,-0.014307,0.018045,0.007431,-0.011203,0.006758,0.001295,-0.010797
10.470,0.048887,0.048164,-0.025927,-0.004976,-0.019722,0.013034,0.015193,0.000328,0.013200,0.011029,-0.001436
10.480,0.060136,0.046662,-0.030226,0.009032,-0.015848,0.000880,0.012268,0.011590,0.007559,0.008605,0.009614
10.490,0.031610,0.040261,-0.027580,0.020127,-0.004509,-0.011757,0.000714,0.013301,-0.005002,-0.003305,0.009359
10.500,-0.006976,0.029633,-0.018596,0.024729,0.008955,-0.017950,-0.011343,0.004053,-0.012984,-0.011572,-0.001901
10.510,-0.015242,0.015893,-0.005341,0.021354,0.018200,-0.014305,-0.015421,-0.008534,-0.009080,-0.007082,-0.010926
10.520,0.015275,0.000484,0.009142,0.011090,0.018872,-0.002820,-0.008652,-0.014090,0.003137,0.005214,-0.007103
10.530,0.050147,-0.014975,0.021525,-0.002752,0.010655,0.010210,0.004203,-0.008036,0.012482,0.011763,0.005072
10.540,0.045226,-0.028862,0.028962,-0.015705,-0.002581,0.017645,0.014101,0.004639,0.010401,0.005344,0.011283
10.550,-0.009128,-0.039719,0.029744,-0.023593,-0.014601,0.015409,0.014081,0.013492,-0.001201,-0.006966,0.004226
10.560,-0.077315,-0.046405,0.023692,-0.023869,-0.019744,0.004728,0.004155,0.011228,-0.011704,-0.011597,-0.007800
10.570,-0.111170,-0.048219,0.012197,-0.016446,-0.015587,-0.008544,-0.008693,-0.000288,-0.011492,-0.003444,-0.010654
10.580,-0.092237,-0.044970,-0.002101,-0.003717,-0.004087,-0.017134,-0.015426,-0.011566,-0.000760,0.008506,-0.000981
10.590,-0.042732,-0.037000,-0.015916,0.010211,0.009337,-0.016332,-0.011309,-0.013315,0.010667,0.011079,0.009846
10.600,0.000944,-0.025145,-0.026074,0.020845,0.018363,-0.006580,0.000763,-0.004092,0.012330,0.001439,0.009095
10.610,0.020750,-0.010650,-0.030241,0.024754,0.018740,0.006779,0.012299,0.008502,0.002705,-0.009787,-0.002351
10.620,0.023515,0.004964,-0.027460,0.020678,0.010289,0.016422,0.015183,0.014091,-0.009396,-0.010224,-0.011032
10.630,0.022106,0.020056,-0.018369,0.009932,-0.003008,0.017065,0.007387,0.008070,-0.012896,0.000610,-0.006741
10.640,0.018885,0.033042,-0.005058,-0.004019,-0.014888,0.008355,-0.005605,-0.004601,-0.004590,0.010771,0.005477
10.650,0.010709,0.042560,0.009415,-0.016673,-0.019756,-0.004934,-0.014654,-0.013480,0.007917,0.009059,0.011255
10.660,0.004236,0.047608,0.021725,-0.023948,-0.015318,-0.015519,-0.013396,-0.011253,0.013177,-0.002640,0.003798
10.670,0.016294,0.047658,0.029044,-0.023499,-0.003664,-0.017599,-0.002715,0.000247,0.006374,-0.011428,-0.008124
10.680,0.053650,0.042704,0.029689,-0.015468,0.009715,-0.010033,0.009876,0.011543,-0.006264,-0.007619,-0.010494
10.690,0.095627,0.033267,0.023512,-0.002448,0.018518,0.003031,0.015520,0.013328,-0.013168,0.004590,-0.000524
10.700,0.104826,0.020336,0.011934,0.011362,0.018599,0.014434,0.010247,0.004131,-0.008017,0.011738,0.010062
10.710,0.060767,0.005270,-0.002387,0.021507,0.009918,0.017926,-0.002234,-0.008469,0.004472,0.005947,0.008816
10.720,-0.017199,-0.010349,-0.016159,0.024713,-0.003434,0.011594,-0.013143,-0.014092,0.012868,-0.006400,-0.002797
10.730,-0.083654,-0.024881,-0.026219,0.019948,-0.015169,-0.001093,-0.014807,-0.008103,0.009484,-0.011692,-0.011121
10.740,-0.105786,-0.036801,-0.030254,0.008747,-0.019758,-0.013181,-0.006056,0.004562,-0.002582,-0.004095,-0.006368
10.750,-0.088527,-0.044857,-0.027338,-0.005275,-0.015041,-0.018044,0.006955,0.013468,-0.012284,0.008016,0.005873
10.760,-0.062089,-0.048204,-0.018141,-0.017596,-0.003239,-0.013019,0.015074,0.011277,-0.010741,0.011291,0.011208
10.770,-0.047772,-0.046489,-0.004775,-0.024240,0.010089,-0.000858,0.012590,-0.000206,0.000635,0.002118,0.003364
10.780,-0.039498,-0.039893,0.009687,-0.023065,0.018664,0.011773,0.001250,-0.011520,0.011430,-0.009389,-0.008436
10.790,-0.018645,-0.029108,0.021924,-0.014449,0.018449,0.017952,-0.010970,-0.013341,0.011761,-0.010546,-0.010316
10.800,0.018058,-0.015268,0.029124,-0.001172,0.009543,0.014291,-0.015473,-0.004170,0.001326,-0.000078,-0.000066
10.810,0.050991,0.000176,0.029631,0.012483,-0.003858,0.002798,-0.009092,0.008437,-0.010323,0.010477,0.010262
10.820,0.058632,0.015601,0.023331,0.022111,-0.015442,-0.010228,0.003684,0.014092,-0.012522,0.009482,0.008523
10.830,0.041807,0.029389,0.011670,0.024607,-0.019752,-0.017649,0.013869,0.008136,-0.003258,-0.001966,-0.003238
10.840,0.022752,0.040090,-0.002673,0.019164,-0.014758,-0.015397,0.014298,-0.004524,0.008988,-0.011246,-0.011191
10.850,0.020308,0.046582,-0.016401,0.007540,-0.002813,-0.004706,0.004670,-0.013456,0.013007,-0.008129,-0.005985
10.860,0.030109,0.048184,-0.026361,-0.006517,0.010457,0.008564,-0.008243,-0.011302,0.005119,0.003949,0.006259
10.870,0.032102,0.044726,-0.030264,-0.018472,0.018802,0.017140,-0.015358,0.000165,-0.007455,0.011674,0.011143
10.880,0.015580,0.036572,-0.027213,-0.024467,0.018290,0.016323,-0.011670,0.011496,-0.013204,0.006530,0.002924
10.890,-0.008010,0.024579,-0.017910,-0.022570,0.009163,0.006559,0.000227,0.013354,-0.006866,-0.005813,-0.008733
10.900,-0.018896,0.010005,-0.004492,-0.013392,-0.004280,-0.006799,0.011964,0.004209,0.005758,-0.011747,-0.010121
10.910,-0.012041,-0.005620,0.009959,0.000106,-0.015707,-0.016431,0.015285,-0.008404,0.013111,-0.004732,0.000392
10.920,-0.001589,-0.020655,0.022121,0.013570,-0.019735,-0.017058,0.007855,-0.014093,0.008461,0.007500,0.010445
10.930,-0.001992,-0.033521,0.029201,0.022657,-0.014467,-0.008336,-0.005101,-0.008170,-0.003934,0.011464,0.008215
10.940,-0.009887,-0.042867,0.029571,0.024434,-0.002385,0.004955,-0.014469,0.004485,-0.012728,0.002791,-0.003674
10.950,-0.010173,-0.047713,0.023147,0.018329,0.010821,0.015530,-0.013659,0.013444,-0.009870,-0.008959,-0.011243
10.960,0.000374,-0.047549,0.011405,0.006312,0.018930,0.017594,-0.003242,0.011326,0.002023,-0.010833,-0.005592
10.970,0.002311,-0.042392,-0.002958,-0.007742,0.018122,0.010015,0.009456,-0.000124,0.012064,-0.000764,0.006635
10.980,-0.026702,-0.032785,-0.016641,-0.019298,0.008778,-0.003053,0.015502,-0.011472,0.011062,0.010146,0.011060
10.990,-0.080452,-0.019735,-0.026501,-0.024629,-0.004701,-0.014448,0.010644,-0.013367,-0.000067,0.009872,0.002479
11.000,-0.118174,-0.004614,-0.030271,-0.022015,-0.015965,-0.017924,-0.001701,-0.004248,-0.011134,-0.001285,-0.009016
11.010,-0.097102,0.010993,-0.027087,-0.012299,-0.019710,-0.011577,-0.012850,0.008371,-0.012009,-0.011025,-0.009910
11.020,-0.014422,0.025445,-0.017678,0.001385,-0.014170,0.001115,-0.014960,0.014093,-0.001890,-0.008612,0.000850
11.030,0.084399,0.037225,-0.004208,0.014622,-0.001956,0.013196,-0.006547,0.008203,0.009959,0.003295,0.010610
11.040,0.141872,0.045097,0.010229,0.023141,0.011179,0.018044,0.006471,-0.004446,0.012691,0.011570,0.007894
11.050,0.135095,0.048234,0.022316,0.024196,0.019049,0.013003,0.014937,-0.013432,0.003806,0.007090,-0.004104
11.060,0.088308,0.046307,0.029275,0.017445,0.017946,0.000835,0.012896,-0.011350,-0.008564,-0.005206,-0.011277
11.070,0.042513,0.039517,0.029508,0.005067,0.008389,-0.011790,0.001784,0.000084,-0.013094,-0.011763,-0.005189
11.080,0.016397,0.028579,0.022961,-0.008946,-0.005119,-0.017954,-0.010583,0.011449,-0.005637,-0.005353,0.007000
11.090,-0.002018,0.014640,0.011139,-0.020073,-0.016216,-0.014278,-0.015506,0.013380,0.006980,0.006958,0.010958
11.100,-0.029654,-0.000836,-0.003243,-0.024725,-0.019674,-0.002776,-0.009522,0.004287,0.013207,0.011598,0.002031
11.110,-0.061789,-0.016225,-0.016880,-0.021400,-0.013866,0.010247,0.003160,-0.008338,0.007344,0.003453,-0.009285
11.120,-0.075489,-0.029910,-0.026638,-0.011173,-0.001526,0.017654,0.013619,-0.014093,-0.005242,-0.008499,-0.009682
11.130,-0.057696,-0.040454,-0.030276,0.002660,0.011533,0.015386,0.014498,-0.008236,-0.013029,-0.011082,0.001305
11.140,-0.024225,-0.046751,-0.026957,0.015634,0.019159,0.004685,0.005179,0.004408,-0.008890,-0.001449,0.010758
11.150,-0.006476,-0.048140,-0.017445,0.023565,0.017761,-0.008583,-0.007783,0.013420,0.003388,0.009781,0.007560
11.160,-0.019285,-0.044474,-0.003924,0.023894,0.007997,-0.017147,-0.015271,0.011374,0.012564,0.010229,-0.004527
11.170,-0.044684,-0.036138,0.010498,0.016515,-0.005534,-0.016313,-0.012017,-0.000043,0.010239,-0.000600,-0.011292
11.180,-0.049427,-0.024008,0.022509,0.003809,-0.016458,-0.006539,-0.000310,-0.011425,-0.001460,-0.010767,-0.004778
11.190,-0.018258,-0.009358,0.029347,-0.010126,-0.019630,0.006820,0.011615,-0.013393,-0.011822,-0.009065,0.007354
11.200,0.030959,0.006276,0.029443,-0.020795,-0.013555,0.016441,0.015369,-0.004326,-0.011362,0.002630,0.010839
11.210,0.064345,0.021250,0.022773,-0.024755,-0.001095,0.017051,0.008313,0.008305,-0.000501,0.011426,0.001578
11.220,0.062741,0.033993,0.010871,-0.020729,0.011880,0.008316,-0.004591,0.014094,0.010818,0.007626,-0.009538
11.230,0.036124,0.043167,-0.003528,-0.010017,0.019260,-0.004976,-0.014266,0.008269,0.012234,-0.004580,-0.009439
11.240,0.010842,0.047808,-0.017117,0.003927,0.017568,-0.015541,-0.013906,-0.004369,0.002451,-0.011738,0.001759
11.250,0.005458,0.047431,-0.026773,0.016604,0.007600,-0.017589,-0.003764,-0.013407,-0.009577,-0.005956,0.010888
11.260,0.018172,0.042073,-0.030278,0.023925,-0.005947,-0.009996,0.009025,-0.011398,-0.012837,0.006392,0.007214
11.270,0.033253,0.032297,-0.026825,0.023528,-0.016693,0.003075,0.015466,0.000002,-0.004346,0.011693,-0.004943
11.280,0.035715,0.019131,-0.017210,0.015540,-0.019576,0.014461,0.011028,0.011401,0.008123,0.004104,-0.011288
11.290,0.020566,0.003956,-0.003640,0.002540,-0.013238,0.017921,-0.001167,0.013406,0.013156,-0.008009,-0.004359
11.300,-0.006881,-0.011635,0.010767,-0.011280,-0.000664,0.011560,-0.012541,0.004365,0.006146,-0.011293,0.007695
11.310,-0.034964,-0.026003,0.022699,-0.021461,0.012222,-0.001137,-0.015094,-0.008272,-0.006491,-0.002128,0.010701
11.320,-0.050606,-0.037642,0.029416,-0.024719,0.019352,-0.013211,-0.007029,-0.014094,-0.013186,0.009383,0.001124
11.330,-0.045992,-0.045328,0.029374,-0.020003,0.017366,-0.018044,0.005980,-0.008302,-0.007810,0.010551,-0.009775
11.340,-0.025558,-0.048255,0.022583,-0.008834,0.007200,-0.012988,0.014782,0.004330,0.004715,0.000088,-0.009179
11.350,-0.006255,-0.046116,0.010603,0.005184,-0.006357,-0.000813,0.013187,0.013394,0.012924,-0.010472,0.002210
11.360,-0.005977,-0.039135,-0.003813,0.017530,-0.016920,0.011807,0.002316,0.011422,0.009301,-0.009488,0.011001
11.370,-0.026902,-0.028044,-0.017353,0.024221,-0.019513,0.017956,-0.010184,0.000039,-0.002836,0.001956,0.006856
11.380,-0.049849,-0.014009,-0.026906,0.023099,-0.012914,0.014264,-0.015521,-0.011377,-0.012377,0.011243,-0.005351
11.390,-0.048810,0.001496,-0.030277,0.014524,-0.000233,0.002754,-0.009940,-0.013418,-0.010588,0.008136,-0.011266
11.400,-0.015038,0.016845,-0.026691,0.001265,0.012558,-0.010265,0.002633,-0.004404,0.000894,-0.003940,-0.003933
11.410,0.032327,0.030425,-0.016973,-0.012403,0.019434,-0.017658,0.013354,0.008239,0.011557,-0.011673,0.008024
11.420,0.061592,0.040811,-0.003355,-0.022069,0.017156,-0.015374,0.014681,0.014094,0.011641,-0.006538,0.010546
11.430,0.057018,0.046911,0.011034,-0.024617,0.006796,-0.004663,0.005682,0.008335,0.001068,0.005804,0.000667
11.440,0.033254,0.048086,0.022888,-0.019223,-0.006764,0.008603,-0.007314,-0.004291,-0.010483,0.011748,-0.009996
11.450,0.020935,0.044213,0.029483,-0.007628,-0.017139,0.017154,-0.015165,-0.013382,-0.012437,0.004741,-0.008905
11.460,0.036655,0.035697,0.029304,0.006428,-0.019440,0.016304,-0.012349,-0.011446,-0.003006,-0.007492,0.002657
11.470,0.066047,0.023433,0.022391,0.018410,-0.012585,0.006518,-0.000846,-0.000080,0.009176,-0.011466,0.011095
11.480,0.076104,0.008709,0.010334,0.024453,0.000199,-0.006840,0.011252,0.011353,0.012959,-0.002800,0.006486
11.490,0.044967,-0.006930,-0.004097,0.022608,0.012889,-0.016450,0.015435,0.013431,0.004878,0.008953,-0.005750
11.500,-0.018347,-0.021841,-0.017587,0.013470,0.019508,-0.017043,0.008761,0.004442,-0.007668,0.010836,-0.011225
11.510,-0.081070,-0.034458,-0.027036,-0.000014,0.016938,-0.008296,-0.004075,-0.008206,-0.013195,0.000774,-0.003501
11.520,-0.112420,-0.043458,-0.030273,-0.013493,0.006390,0.004998,-0.014046,-0.014093,-0.006643,-0.010141,0.008340
11.530,-0.104702,-0.047895,-0.026555,-0.022619,-0.007168,0.015553,-0.014136,-0.008368,0.005990,-0.009878,0.010374
11.540,-0.073659,-0.047303,-0.016735,-0.024449,-0.017350,0.017584,-0.004283,0.004252,0.013140,0.001275,0.000209
11.550,-0.041554,-0.041745,-0.003070,-0.018391,-0.019359,0.009978,0.008583,0.013369,0.008261,0.011022,-0.010201
11.560,-0.019547,-0.031803,0.011301,-0.006401,-0.012249,-0.003097,0.015411,0.011470,-0.004181,0.008619,-0.008616
11.570,-0.003099,-0.018523,0.023075,0.007654,0.000630,-0.014474,0.011399,0.000120,-0.012795,-0.003286,0.003100
11.580,0.018731,-0.003297,0.029547,0.019240,0.013213,-0.017919,-0.000631,-0.011328,-0.009696,-0.011568,0.011171
11.590,0.049779,0.012274,0.029230,0.024619,0.019571,-0.011543,-0.012217,-0.013443,0.002279,-0.007098,0.006106
11.600,0.080216,0.026557,0.022197,0.022057,0.016711,0.001160,-0.015210,-0.004481,0.012167,0.005197,-0.006139
11.610,0.091885,0.038052,0.010064,0.012379,0.005980,0.013226,-0.007504,0.008173,0.010918,0.011763,-0.011165
11.620,0.071900,0.045551,-0.004381,-0.001292,-0.007569,0.018044,0.005481,0.014093,-0.000326,0.005362,-0.003063
11.630,0.024753,0.048268,-0.017820,-0.014547,-0.017552,0.012972,0.014610,0.008401,-0.011272,-0.006950,0.008642
11.640,-0.026898,0.045917,-0.027164,-0.023108,-0.019268,0.000791,0.013462,-0.004213,-0.011899,-0.011600,0.010184
11.650,-0.055325,0.038744,-0.030267,-0.024216,-0.011908,-0.011824,0.002845,-0.013356,-0.001633,-0.003463,-0.000249
11.660,-0.046357,0.027504,-0.026416,-0.017511,0.001061,-0.017958,-0.009773,-0.011494,0.010127,0.008492,-0.010389
11.670,-0.009286,0.013376,-0.016495,-0.005158,0.013530,-0.014251,-0.015517,-0.000161,0.012617,0.011085,-0.008313
11.680,0.030324,-0.002156,-0.002784,0.008860,0.019626,-0.002733,-0.010346,0.011304,0.003557,0.001459,0.003538
11.690,0.049135,-0.017462,0.011566,0.020019,0.016477,0.010283,0.002103,0.013455,-0.008760,-0.009776,0.011229
11.700,0.040292,-0.030935,0.023259,0.024720,0.005567,0.017663,0.013072,0.004520,-0.013057,-0.010234,0.005716
11.710,0.012669,-0.041159,0.029608,0.021447,-0.007965,0.015362,0.014847,-0.008140,-0.005402,0.000590,-0.006518
11.720,-0.020798,-0.047062,0.029154,0.011255,-0.017746,0.004642,0.006178,-0.014092,0.007198,0.010763,-0.011088
11.730,-0.051989,-0.048024,0.022001,-0.002567,-0.019167,-0.008622,-0.006837,-0.008434,0.013209,0.009072,-0.002619
11.740,-0.075865,-0.043943,0.009794,-0.015562,-0.011560,-0.017161,-0.015042,0.004174,0.007127,-0.002620,0.008929
11.750,-0.084500,-0.035249,-0.004664,-0.023536,0.001492,-0.016294,-0.012667,0.013343,-0.005479,-0.011424,0.009978
11.760,-0.068752,-0.022854,-0.018051,-0.023918,0.013842,-0.006497,-0.001382,0.011517,-0.013069,-0.007634,-0.000706
11.770,-0.029007,-0.008059,-0.027290,-0.016584,0.019671,0.006861,0.010875,0.000202,-0.008696,0.004571,-0.010560
11.780,0.017700,0.007582,-0.030258,-0.003900,0.016235,0.016459,0.015483,-0.011280,0.003638,0.011737,-0.007996
11.790,0.046690,0.022427,-0.026275,0.010042,0.005152,0.017036,0.009199,-0.013467,0.012642,0.005964,0.003970
11.800,0.046170,0.034918,-0.016254,0.020744,-0.008359,0.008277,-0.003555,-0.004558,0.010073,-0.006383,0.011268
11.810,0.029250,0.043742,-0.002499,0.024755,-0.017931,-0.005019,-0.013809,0.008106,-0.001717,-0.011694,0.005316
11.820,0.022769,0.047973,0.011831,0.020780,-0.019058,-0.015564,-0.014349,0.014092,-0.011935,-0.004114,-0.006887
11.830,0.041377,0.047167,0.023442,0.010101,-0.011208,-0.017579,-0.004796,0.008466,-0.011227,0.008002,-0.010992
11.840,0.072081,0.041409,0.029667,-0.003836,0.001922,-0.009959,0.008130,-0.004135,-0.000242,0.011296,-0.002172
11.850,0.085422,0.031304,0.029075,-0.016535,0.014146,0.003119,0.015338,-0.013329,0.010965,0.002138,0.009202
11.860,0.062737,0.017911,0.021803,-0.023901,0.019707,0.014487,0.011757,-0.011541,0.012134,-0.009377,0.009755
11.870,0.012645,0.002638,0.009522,-0.023556,0.015985,0.017916,-0.000094,-0.000243,0.002195,-0.010555,-0.001163
11.880,-0.038401,-0.012912,-0.004948,-0.015612,0.004734,0.011525,-0.011879,0.011255,-0.009753,-0.000098,-0.010714
11.890,-0.069749,-0.027106,-0.018280,-0.002632,-0.008748,-0.001182,-0.015308,0.013479,-0.012773,0.010468,-0.007667
11.900,-0.079603,-0.038455,-0.027413,0.011197,-0.018108,-0.013241,-0.007969,0.004597,-0.004100,0.009493,0.004395
11.910,-0.077009,-0.045765,-0.030247,0.021414,-0.018940,-0.018044,0.004975,-0.008073,0.008326,-0.001946,0.011289
11.920,-0.066358,-0.048271,-0.026131,0.024723,-0.010850,-0.012957,0.014420,-0.014091,0.013131,-0.011240,0.004908
11.930,-0.044331,-0.045709,-0.016011,0.020057,0.002351,-0.000769,0.013721,-0.008499,0.005915,-0.008144,-0.007244
11.940,-0.011550,-0.038347,-0.002213,0.008920,0.014444,0.011841,0.003371,0.004096,-0.006716,0.003930,-0.010878
11.950,0.018454,-0.026959,0.012094,-0.005094,0.019734,0.017961,-0.009351,0.013316,-0.013199,0.011672,-0.001721
11.960,0.027858,-0.012740,0.023622,-0.017465,0.015728,0.014237,-0.015495,0.011564,-0.007599,0.006546,0.009460
11.970,0.013583,0.002816,0.029723,-0.024202,0.004314,0.002711,-0.010740,0.000284,0.004957,-0.005795,0.009517
11.980,-0.005547,0.018076,0.028994,-0.023132,-0.009132,-0.010301,0.001570,-0.011231,0.012975,-0.011748,-0.001617
11.990,-0.004702,0.031439,0.021603,-0.014599,-0.018277,-0.017668,0.012775,-0.013491,0.009116,-0.004750,-0.010849
12.000,0.022660,0.041501,0.009249,-0.001357,-0.018812,-0.015351,0.014994,-0.004636,-0.003089,0.007484,-0.007324
12.010,0.057713,0.047205,-0.005230,0.012322,-0.010486,-0.004621,0.006666,0.008040,-0.012465,0.011469,0.004814
12.020,0.074303,0.047953,-0.018508,0.022027,0.002779,0.008642,-0.006351,0.014090,-0.010431,0.002810,0.011291
12.030,0.062991,0.043666,-0.027533,0.024626,0.014735,0.017168,-0.014901,0.008531,0.001152,-0.008946,0.004492
12.040,0.036103,0.034795,-0.030232,0.019281,0.019751,0.016285,-0.012969,-0.004057,0.011681,-0.010840,-0.007589
12.050,0.010708,0.022270,-0.025985,0.007716,0.015463,0.006477,-0.001915,-0.013303,0.011516,-0.000784,-0.010746
12.060,-0.009111,0.007407,-0.015767,-0.006338,0.003891,-0.006881,0.010486,-0.011587,0.000809,0.010136,-0.001267
12.070,-0.030355,-0.008234,-0.001927,-0.018348,-0.009513,-0.016468,0.015511,-0.000324,-0.010638,0.009883,0.009702
12.080,-0.054076,-0.023010,0.012356,-0.024438,-0.018436,-0.017029,0.009626,0.011206,-0.012347,-0.001265,0.009262
12.090,-0.066516,-0.035370,0.023800,-0.022645,-0.018676,-0.008257,-0.003031,0.013503,-0.002753,-0.011018,-0.002069
12.100,-0.051979,-0.044017,0.029776,-0.013547,-0.010118,0.005040,-0.013555,0.004674,0.009361,-0.008625,-0.010968
12.110,-0.013768,-0.048042,0.028910,-0.000079,0.003206,0.015575,-0.014545,-0.008006,0.012906,0.003276,-0.006969
12.120,0.022420,-0.047023,0.021402,0.013415,0.015019,0.017574,-0.005304,-0.014089,0.004636,0.011566,0.005224
12.130,0.029797,-0.041066,0.008976,0.022581,0.019758,0.009941,0.007668,-0.008564,-0.007878,0.007106,0.011275
12.140,0.005167,-0.030798,-0.005512,0.024463,0.015190,-0.003140,0.015246,0.004018,-0.013180,-0.005188,0.004068
12.150,-0.029323,-0.017296,-0.018734,0.018453,0.003467,-0.014500,0.012100,0.013289,-0.006417,-0.011763,-0.007922
12.160,-0.048636,-0.001979,-0.027651,0.006491,-0.009889,-0.017913,0.000442,0.011610,0.006220,-0.005371,-0.010597
12.170,-0.046196,0.013547,-0.030215,-0.007566,-0.018587,-0.011508,-0.011527,0.000365,0.013164,0.006942,-0.000810
12.180,-0.031676,0.027650,-0.025837,-0.019182,-0.018530,0.001204,-0.015387,-0.011181,0.008057,0.011602,0.009929
12.190,-0.011669,0.038850,-0.015522,-0.024610,-0.009745,0.013256,-0.008425,-0.013514,-0.004426,0.003472,0.008993
12.200,0.019799,0.045971,-0.001641,-0.022099,0.003631,0.018043,0.004464,-0.004712,-0.012857,-0.008485,-0.002518
12.210,0.067172,0.048265,0.012618,-0.012459,0.015296,0.012942,0.014213,0.007972,-0.009518,-0.011089,-0.011068
12.220,0.113686,0.045492,0.023977,0.001200,0.019756,0.000747,0.013964,0.014088,0.002534,-0.001469,-0.006603
12.230,0.125445,0.037942,0.029827,0.014472,0.014911,-0.011857,0.003893,0.008596,0.012266,0.009770,0.005626
12.240,0.082738,0.026409,0.028824,0.023075,0.003042,-0.017963,-0.008917,-0.003979,0.010770,0.010239,0.011240
12.250,0.006793,0.012102,0.021198,0.024235,-0.010260,-0.014223,-0.015454,-0.013276,-0.000586,-0.000580,0.003637
12.260,-0.051775,-0.003475,0.008702,0.017576,-0.018729,-0.002689,-0.011121,-0.011634,-0.011405,-0.010759,-0.008242
12.270,-0.057952,-0.018687,-0.005794,0.005248,-0.018376,0.010320,0.001035,-0.000406,-0.011784,-0.009078,-0.010430
12.280,-0.026863,-0.031937,-0.018958,-0.008773,-0.009367,0.017672,0.012463,0.011156,-0.001375,0.002611,-0.000353
12.290,-0.009670,-0.041834,-0.027767,-0.019964,0.004054,0.015339,0.015124,0.013526,0.010292,0.011421,0.010139
12.300,-0.041298,-0.047338,-0.030195,-0.024715,0.015566,0.004599,0.007147,0.004751,0.012538,0.007641,0.008708
12.310,-0.101981,-0.047873,-0.025686,-0.021493,0.019745,-0.008661,-0.005857,-0.007939,0.003306,-0.004562,-0.002962
12.320,-0.133210,-0.043381,-0.015275,-0.011338,0.014624,-0.017175,-0.014742,-0.014087,-0.008952,-0.011736,-0.011149
12.330,-0.093973,-0.034334,-0.001354,0.002475,0.002615,-0.016275,-0.013256,-0.008628,-0.013015,-0.005973,-0.006227
12.340,-0.001675,-0.021682,0.012878,0.015490,-0.010626,-0.006456,-0.002447,0.003940,-0.005164,0.006375,0.006018
12.350,0.082586,-0.006754,0.024151,0.023507,-0.018862,0.006902,0.010084,0.013262,0.007415,0.011695,0.011186
12.360,0.108671,0.008884,0.029875,0.023942,-0.018213,0.016477,0.015522,0.011657,0.013206,0.004123,0.003201
12.370,0.077865,0.023588,0.028735,0.016653,-0.008985,0.017022,0.010041,0.000447,0.006908,-0.007994,-0.008548
12.380,0.032621,0.035816,0.020992,0.003992,0.004475,0.008237,-0.002502,-0.011131,-0.005714,-0.011299,-0.010245
12.390,0.011549,0.044284,0.008427,-0.009957,0.015828,-0.005062,-0.013286,-0.013537,-0.013105,-0.002148,0.000105
12.400,0.017162,0.048102,-0.006075,-0.020694,0.019725,-0.015586,-0.014724,-0.004789,-0.008499,0.009371,0.010332
12.410,0.024651,0.046869,-0.019181,-0.024755,0.014330,-0.017569,-0.005805,0.007905,0.003887,0.010560,0.008410
12.420,0.014973,0.040715,-0.027880,-0.020830,0.002186,-0.009922,0.007197,0.014086,0.012714,0.000108,-0.003401
12.430,-0.005873,0.030287,-0.030173,-0.010186,-0.010988,0.003162,0.015137,0.008661,0.009903,-0.010463,-0.011213
12.440,-0.018368,0.016678,-0.025533,0.003744,-0.018986,0.014514,0.012429,-0.003901,-0.001974,-0.009499,-0.005839
12.450,-0.013349,0.001319,-0.015027,0.016466,-0.018041,0.017911,0.000978,-0.013248,-0.012044,0.001936,0.006401
12.460,-0.000054,-0.014179,-0.001068,0.023877,-0.008598,0.011491,-0.011160,-0.011679,-0.011089,0.011237,0.011114
12.470,0.007192,-0.028189,0.013137,0.023584,0.004895,-0.001226,-0.015449,-0.000487,0.000018,0.008151,0.002759
12.480,0.004161,-0.039238,0.024322,0.015684,0.016082,-0.013271,-0.008870,0.011106,0.011108,-0.003921,-0.008841
12.490,-0.004062,-0.046168,0.029920,0.002724,0.019694,-0.018043,0.003947,0.013549,0.012029,-0.011670,-0.010044
12.500,-0.014855,-0.048251,0.028643,-0.011114,0.014030,-0.012926,0.013989,0.004828,0.001939,-0.006555,0.000563
